12 5 4
10 -84 23 45
87 -115 27 30
71 -127 71 27
92 -95 62 16
84 -92 72 12
92 -118 45 10
122 -32 26 21
95 -98 33 38
94 -106 37 17
106 -75 44 7
126 -8 24 28
102 -100 47 5
94 -103 39 6
35 -95 30 52
117 -22 18 11
72 -92 -23 63
89 -92 43 9
31 -79 24 61
87 -122 66 13
81 -97 -25 8
96 -113 47 12
111 -110 46 54
104 -106 34 10
86 -110 22 18
134 -161 30 21
122 -8 15 62
103 -91 47 5
68 -132 77 51
58 -83 107 15
54 -85 110 24
86 -89 43 15
67 -81 96 31
96 -97 101 42
93 -106 36 4
58 -83 107 53
64 -91 -31 42
77 -94 -18 49
75 -98 -13 24
96 -98 56 30
100 -102 50 8
122 5 26 61
142 -161 14 59
132 1 21 27
104 -106 47 27
72 -141 80 24
100 -101 50 3
99 -98 76 11
75 -92 84 5
27 -94 12 56
61 -92 -29 41
66 -86 99 8
52 -145 88 57
107 -78 43 33
64 -89 96 19
99 -98 74 13
94 -105 55 57
105 -79 44 37
96 -115 46 6
104 -104 32 10
122 -32 26 21
107 -112 45 45
126 -151 30 13
93 -111 58 41
91 -111 58 15
113 -55 38 48
119 -24 16 68
67 -98 -34 77
66 -96 37 10
120 -6 26 89
12 -75 11 26
79 -113 16 16
138 -140 29 46
15 -86 25 16
116 -38 23 49
126 -149 31 16
99 -101 47 4
126 -163 17 59
50 -154 96 60
98 -100 38 24
96 -104 38 4
35 -84 21 21
125 -159 30 52
141 -174 22 45
91 -97 13 30
125 0 8 24
25 -98 18 13
152 -145 17 34
126 -9 27 86
62 -86 105 14
102 -100 39 3
97 -97 95 45
34 -92 24 39
67 -100 -36 26
123 -130 34 19
109 -108 45 41
43 -86 23 6
105 -105 47 28
112 -58 32 38
96 -104 54 10
76 -89 83 17
98 -97 89 29
93 -105 40 10
25 -93 27 53
-7 -86 18 66
56 -157 94 21
134 5 20 99
67 -100 -35 86
84 -91 73 24
128 -127 32 23
68 -125 76 15
109 -122 43 27
99 -99 67 16
95 -118 46 6
98 -99 78 14
99 -99 70 17
56 -81 109 48
94 -103 36 14
120 -37 28 64
99 -101 48 25
131 -5 17 19
65 -83 100 35
99 -99 41 21
96 -104 54 53
105 -86 45 42
67 -88 93 54
99 -98 71 3
89 -94 66 36
119 -14 28 46
73 -95 42 18
23 -97 19 11
78 -98 -8 35
79 -113 14 38
74 -97 -38 34
54 -94 32 9
86 -111 19 3
94 -103 40 5
44 -146 95 73
100 -99 56 3
63 -99 -27 59
120 -31 29 43
157 -161 12 36
63 -88 98 6
86 -118 63 27
78 -87 83 29
61 -78 104 18
74 -144 80 10
86 -91 42 12
129 -5 23 67
114 -39 24 27
106 -114 45 45
100 -102 50 10
116 -120 39 14
98 -121 46 10
97 -97 97 18
114 -118 40 40
117 -49 29 18
70 -91 90 19
93 -106 35 3
76 -136 77 7
113 -43 29 15
86 -113 63 23
90 -97 9 26
125 -16 18 18
79 -96 40 3
120 -23 30 77
98 -98 87 3
123 -124 40 8
121 -32 31 6
95 -109 56 40
81 -95 6 6
108 -114 43 16
54 -97 35 10
111 -62 39 46
83 -95 13 18
163 -156 27 75
87 -109 29 9
72 -98 41 53
88 -99 -9 34
123 -123 37 13
106 -106 48 16
82 -97 -5 28
104 -107 34 3
58 -159 91 75
141 -161 18 13
73 -99 -40 63
120 -154 23 35
69 -147 84 27
22 -86 26 76
91 -95 63 27
80 -124 71 29
98 -98 88 29
86 -97 17 11
87 -112 18 17
97 -97 104 21
127 -141 32 3
89 -115 61 11
149 -156 21 21
101 -100 48 5
99 -116 46 5
126 -26 19 15
42 -85 19 23
122 -8 18 79
97 -96 103 35
105 -104 37 11
117 -23 32 53
-11 -77 12 72
116 -117 43 26
7 -82 19 55
12 -97 6 74
84 -113 63 46
4 -77 3 24
105 -104 34 12
99 -99 66 3
71 -90 91 39
134 -181 15 61
84 -115 22 12
-11 -65 8 90
114 -62 40 22
118 -46 37 55
134 -158 22 32
35 -92 27 6
97 -97 48 3
57 -146 91 17
-7 -93 13 42
78 -90 81 31
110 -64 42 41
110 -58 38 14
97 -109 48 3
103 -103 40 6
127 -19 16 14
73 -85 91 36
96 -96 105 38
99 -98 70 17
123 -8 21 66
144 -165 20 79
98 -102 45 10
134 -141 30 20
66 -96 -18 28
98 -98 76 14
77 -93 42 9
68 -99 -26 56
87 -95 67 14
84 -96 -21 48
48 -86 32 25
102 -101 44 3
97 -117 45 10
-3 -81 6 67
73 -88 88 3
55 -167 96 68
90 -99 8 26
137 -173 28 67
131 -150 23 32
15 -81 9 91
57 -86 33 14
99 -99 64 6
28 -91 29 63
103 -100 46 3
92 -108 57 33
122 -4 27 78
19 -94 25 55
8 -79 5 38
92 -107 58 40
51 -146 91 32
82 -121 67 12
90 -93 45 9
75 -87 88 4
113 -60 39 33
54 -158 91 50
101 -101 47 8
91 -98 0 12
130 2 10 40
25 -78 22 40
104 -86 45 73
73 -89 89 6
99 -98 74 24
101 -101 46 3
88 -99 -16 37
94 -99 22 5
99 -120 47 6
85 -98 45 61
96 -97 100 37
92 -107 33 15
82 -117 15 23
104 -104 37 10
16 -76 12 58
100 -115 47 11
93 -119 44 14
89 -107 25 18
98 -102 45 6
133 -177 12 38
99 -98 74 10
63 -132 78 31
121 -33 25 45
70 -99 -22 58
37 -86 31 41
158 -164 23 37
91 -93 44 6
92 -97 19 23
99 -99 68 15
97 -97 95 30
87 -93 70 20
100 -113 47 8
83 -95 73 13
107 -114 44 6
71 -85 92 13
121 -19 18 48
6 -89 17 41
99 -98 67 3
93 -97 60 42
-8 -85 -6 79
98 -116 47 7
98 -97 82 4
56 -151 85 37
83 -117 23 16
96 -98 32 53
93 -95 61 3
109 -57 37 17
58 -88 102 9
137 -136 28 21
87 -89 39 10
89 -111 23 30
96 -99 38 3
96 -99 41 49
55 -136 80 16
94 -113 46 7
94 -98 23 18
77 -95 -1 25
88 -93 42 3
87 -118 65 21
85 -113 17 23
37 -82 19 10
89 -98 6 6
92 -103 39 13
90 -95 43 12
133 -134 30 26
43 -153 92 82
100 -99 56 13
87 -108 27 25
87 -111 29 6
103 -103 40 6
62 -165 93 75
88 -110 22 16
99 -98 74 24
119 -140 34 13
99 -99 66 3
91 -95 46 3
128 2 17 64
97 -97 91 18
42 -96 31 41
61 -90 36 43
98 -99 42 40
75 -126 73 3
83 -96 -36 40
85 -118 24 33
109 -110 46 53
100 -99 58 25
94 -105 34 3
85 -96 12 23
102 -101 46 10
63 -96 39 35
97 -97 94 41
118 -29 30 20
86 -111 19 22
100 -99 60 4
97 -97 48 3
76 -95 -39 40
97 -97 99 42
99 -98 72 18
103 -104 40 6
85 -95 43 40
119 -136 31 25
74 -92 36 26
98 -99 42 39
118 -127 42 18
58 -135 82 58
64 -99 -29 79
71 -125 71 10
2 -77 19 93
71 -91 89 5
120 -132 37 38
96 -103 40 13
49 -86 31 50
70 -91 89 35
133 -161 23 70
97 -97 89 31
79 -94 41 61
97 -98 91 10
93 -109 57 39
-1 -83 17 96
98 -97 88 24
159 -157 28 25
84 -95 43 44
61 -84 107 18
77 -96 42 9
115 -43 31 37
81 -109 22 14
28 -95 29 36
72 -88 91 13
62 -153 84 12
94 -102 39 7
103 -99 35 8
99 -99 71 6
93 -99 31 10
58 -86 107 18
97 -97 101 27
90 -94 43 3
99 -99 50 3
87 -96 -4 49
53 -163 94 63
126 -23 25 45
125 -25 16 14
98 -99 77 26
97 -116 46 12
100 -99 53 18
148 -143 24 52
93 -109 57 3
122 -150 28 20
2 -75 8 71
85 -113 20 10
99 -99 64 4
106 -81 45 63
81 -99 -25 38
44 -150 93 74
125 -16 21 42
72 -87 91 31
98 -98 49 7
85 -110 19 15
122 3 5 71
122 -4 21 19
123 -13 27 46
117 -145 34 42
123 -130 35 28
91 -97 47 59
120 -125 42 39
117 -26 23 52
125 -20 17 54
89 -97 11 19
114 -56 33 11
125 2 12 78
30 -79 13 59
98 -101 47 7
53 -153 91 45
156 -168 19 55
70 -141 80 10
95 -99 39 34
48 -149 91 62
98 -118 45 10
69 -99 36 5
105 -105 39 11
137 -142 24 9
78 -96 41 23
36 -151 93 57
100 -99 59 14
117 -43 37 43
87 -94 68 3
96 -120 45 17
72 -99 -28 19
91 -99 32 52
55 -85 108 46
61 -86 103 15
119 -17 17 12
98 -98 77 17
131 7 23 36
97 -116 47 13
122 -8 23 21
87 -99 -8 20
86 -94 71 6
76 -88 83 27
64 -157 87 18
98 -98 77 23
92 -98 22 21
107 -77 41 63
99 -101 48 8
78 -91 82 38
112 -63 37 4
56 -79 112 30
58 -133 84 17
63 -87 100 21
157 -155 19 35
83 -97 -13 24
97 -97 96 6
73 -99 -5 27
94 -96 60 45
118 -23 18 54
130 -6 18 24
98 -99 37 14
76 -94 1 44
97 -97 101 32
91 -98 46 66
99 -99 69 12
131 -4 16 24
130 2 13 34
45 -87 31 6
100 -99 62 9
99 -99 68 23
98 -98 115 82
101 -100 52 92
100 -100 46 44
100 -86 109 31
117 -63 64 73
113 -144 78 48
69 -128 27 28
188 -87 80 88
94 -111 54 5
114 -91 50 66
153 -83 26 34
78 -146 84 26
67 -93 49 39
155 -154 97 5
111 -98 58 55
140 -114 3 90
69 -121 -10 8
40 -80 61 80
136 -160 26 35
129 -89 -11 35
114 -90 57 12
84 -119 58 56
99 -85 -10 54
34 -137 93 19
91 -106 71 16
57 -41 27 68
122 -105 116 83
106 -98 63 88
106 -88 43 86
110 -102 49 98
168 -129 18 94
55 -106 -17 76
102 -91 52 86
81 -99 66 82
58 -65 83 44
110 -103 -4 33
101 -99 58 5
139 -43 95 82
136 -98 32 22
70 -13 37 84
98 -101 54 60
83 -35 125 50
115 -128 81 77
68 -116 121 86
19 -99 75 94
104 -101 55 5
95 -99 65 13
114 -69 20 18
110 -97 53 47
42 -78 82 43
119 -31 108 86
184 -152 32 79
47 -74 31 69
126 -106 94 63
95 -91 112 31
164 -119 10 9
120 -71 48 69
129 -69 103 82
102 -102 51 55
85 -34 17 49
27 -48 65 28
101 -108 53 26
106 -101 37 33
112 -153 94 45
111 -103 139 93
63 -73 100 31
53 -42 65 90
99 -97 51 45
110 -104 95 73
99 -99 52 14
103 -99 48 85
90 -89 141 21
110 -105 34 29
36 -150 59 96
123 -72 29 73
121 -88 103 95
97 -108 48 30
100 -100 14 78
92 -121 139 72
121 -84 65 84
95 -99 40 14
94 -100 55 32
103 -100 47 23
113 -109 69 15
103 -91 56 12
93 -111 53 96
112 -89 11 71
81 -104 2 54
112 -99 -16 98
101 -94 96 27
86 -84 140 20
101 -99 51 72
117 -42 -10 5
118 -83 73 56
49 -94 131 74
111 0 49 17
65 -98 75 44
111 -111 45 90
62 -76 61 73
33 -101 22 82
128 -114 5 5
113 -54 -20 8
101 -92 45 15
128 -141 72 5
87 -74 -43 95
72 -103 1 38
138 -87 119 59
67 -92 30 91
96 -69 133 57
125 -123 4 47
144 -122 56 32
100 -97 24 66
109 -106 -35 89
150 -59 53 69
7 -110 67 39
78 -111 13 35
93 -111 38 55
103 -106 19 57
98 -96 55 17
151 -123 3 60
17 -111 18 93
100 -99 52 29
101 -101 84 90
99 -102 47 86
83 -113 91 76
118 -110 35 27
101 -94 113 34
117 -109 20 5
134 -129 43 41
100 -100 114 5
79 -116 15 10
97 -112 124 88
112 -96 50 45
185 -80 34 37
95 -170 72 48
97 -99 38 91
108 -49 85 5
92 -159 98 82
55 -175 62 71
40 -130 56 54
93 -130 101 77
153 -131 -3 49
115 -118 47 5
104 -127 39 81
104 -98 113 16
112 -71 -31 58
85 -80 65 62
85 -134 89 47
171 -79 -10 43
103 -97 40 38
107 -113 11 57
86 -131 119 84
75 -99 109 24
100 -89 18 25
100 -102 148 24
64 -135 93 21
136 -91 -8 51
135 -129 81 49
73 -119 130 84
93 -99 32 21
128 -34 92 96
123 -99 43 52
141 -93 13 25
94 -100 115 58
103 -106 77 40
84 -108 78 92
72 -72 128 95
165 -75 42 61
155 -114 109 70
113 -104 55 37
99 -96 79 23
104 -109 71 29
90 -93 59 52
105 -85 141 56
40 -83 63 5
98 -101 87 14
91 -96 117 28
97 -79 38 91
135 -44 2 46
130 -71 10 44
142 -123 73 33
109 -75 48 64
167 -133 69 21
135 -164 50 23
67 -113 32 77
107 -102 -26 95
93 -102 53 98
93 -136 55 40
105 -132 53 76
106 -83 74 81
103 -45 30 28
100 -106 -20 5
103 -95 83 58
104 -117 1 81
99 -90 59 98
116 -170 35 59
113 -87 -11 75
133 -109 3 83
99 -93 57 32
79 -83 3 65
100 -99 88 37
114 -117 24 37
74 -18 22 38
127 -157 6 23
130 -100 81 26
48 -84 72 15
142 -70 63 32
103 -81 44 69
88 -112 45 84
83 -114 97 80
104 -83 65 90
34 -101 40 83
110 -51 102 16
90 -117 61 19
113 -81 57 92
114 -104 79 66
94 -93 103 50
147 -60 125 5
106 -100 115 12
128 -95 145 77
144 -130 122 34
142 -79 -30 18
92 -148 81 82
99 -88 40 21
91 -66 12 74
109 -94 28 69
98 -61 22 47
128 -126 76 86
107 -109 56 5
147 -111 32 75
105 -113 70 79
109 -75 117 79
152 -119 -18 45
106 -106 58 36
112 -165 66 60
123 -116 145 53
104 -83 67 32
101 -99 62 85
123 -155 47 82
118 -102 94 61
97 -103 66 5
188 -123 69 86
118 -50 78 18
109 -77 0 67
130 -156 -15 13
41 -162 40 43
107 -89 48 86
65 -92 43 15
96 -98 88 5
132 -109 49 46
102 -53 33 85
95 -88 -9 8
125 -111 119 19
122 -75 96 89
87 -108 15 47
77 -147 0 8
106 -99 79 20
95 -69 22 55
65 -135 -29 73
118 -64 21 60
93 -109 118 97
46 -112 45 30
131 -139 108 25
161 -31 10 21
107 -108 106 88
129 -87 -9 37
108 -109 62 40
91 -106 42 83
118 -83 75 87
58 -76 92 72
94 -103 4 30
118 -112 73 38
101 -101 47 23
114 -101 25 47
155 -126 28 33
96 -94 43 55
85 -114 -43 5
131 -107 56 68
101 -101 -20 23
103 -111 -1 16
105 -166 73 47
92 -66 -5 97
114 -81 79 59
92 -122 126 65
100 -123 -6 78
82 -100 24 18
105 -67 61 53
120 -128 53 19
103 -100 -35 66
123 -148 62 36
86 -120 59 43
95 -93 53 70
108 -99 33 48
81 -93 74 50
57 -72 84 15
117 -112 74 41
75 -122 144 62
99 -99 38 13
180 -112 101 5
81 -110 54 23
80 -89 83 90
72 -77 -15 74
109 -96 40 54
117 -91 37 25
96 -104 46 44
35 -165 83 98
91 -85 144 96
106 -95 144 50
95 -102 137 94
64 -150 62 32
69 -125 38 15
108 -95 15 12
131 -162 -13 78
68 -28 24 38
104 -86 47 53
60 -102 41 74
48 -17 65 5
98 -107 32 39
123 -130 33 56
176 -147 25 17
39 -171 72 27
123 -107 -47 57
74 -94 98 49
153 -114 67 68
135 -109 50 59
100 -117 -10 46
61 -92 9 63
102 -97 49 99
90 -101 44 5
112 -52 19 91
40 -86 70 44
102 -109 89 67
133 -51 67 30
108 -115 144 58
126 -145 -24 48
80 -17 71 12
142 -142 51 92
82 -111 140 59
123 -81 71 27
87 -94 5 48
101 -102 -29 39
89 -103 82 55
114 -71 49 68
103 -128 -4 71
105 -119 78 18
55 -152 0 48
151 -49 114 5
110 -114 49 93
94 -78 67 64
132 -105 -3 44
100 -97 45 57
110 -26 34 62
109 -111 47 37
105 -86 90 58
115 -140 41 27
101 -100 -14 69
114 -156 132 89
101 -101 48 9
104 -97 45 75
98 -93 115 5
115 -128 -3 39
106 -66 93 35
121 -92 46 70
101 -111 15 21
91 -150 97 87
105 -141 114 57
121 -141 23 99
170 -140 69 44
115 -101 -8 32
79 -69 48 80
114 -129 31 85
95 -107 64 10
98 -103 38 69
86 -102 55 38
121 -179 61 94
110 -95 -3 10
113 -97 137 86
127 -119 137 31
67 -46 -6 85
51 -32 66 72
73 -174 23 72
44 -55 4 84
116 -103 11 87
98 -96 0 9
144 -30 71 19
128 -59 18 39
91 -114 43 48
29 -129 28 78
101 -95 81 32
100 -100 93 13
99 -109 37 5
127 -69 21 85
102 -136 4 67
112 -100 36 81
176 -60 59 19
40 -109 -27 79
102 -91 58 49
166 -114 51 5
111 -58 -6 62
98 -99 66 46
101 -98 33 87
93 -138 9 66
69 -55 67 93
121 -6 80 78
89 -157 123 16
90 -96 49 94
122 -108 99 65
78 -123 113 46
103 -104 59 93
81 -77 -14 86
78 -86 85 86
101 -99 48 47
90 -62 64 84
92 -64 80 52
105 -101 76 74
99 -132 12 57
93 -99 62 98
100 -81 3 34
99 -80 85 81
69 -96 56 75
106 -108 5 64
157 -56 -17 74
114 -95 74 87
105 -106 36 75
107 -83 21 20
98 -96 -31 5
110 -95 26 16
108 -99 37 9
102 -120 58 79
101 -101 53 13
36 -88 98 82
97 -67 -36 53
102 -100 49 37
121 -88 -36 5
46 -103 50 63
130 -90 78 7
56 -109 59 83
93 -90 65 12
97 -109 -3 55
95 -62 22 86
99 -91 124 61
117 -65 25 86
115 -156 33 76
96 -99 38 71
68 -85 141 79
92 -117 -30 23
92 -92 105 37
120 -107 35 5
104 -96 46 5
78 -79 44 37
134 -59 105 24
128 -86 66 42
83 -88 38 94
99 -97 50 76
99 -97 63 59
108 -96 25 76
90 -120 21 89
157 -121 70 36
112 -45 -23 15
82 -121 63 35
94 -105 148 31
90 -117 45 11
122 -26 75 16
72 -127 39 11
123 -117 9 62
27 -76 64 5
121 -98 64 11
133 -134 109 68
143 -33 84 5
99 -114 -26 98
136 -49 74 13
98 -140 -34 76
99 -101 51 44
113 -118 56 49
175 -145 52 35
88 -129 56 66
57 -104 80 54
113 -95 126 69
117 -54 -9 56
110 -85 38 6
71 -21 -5 32
120 -114 49 73
58 -136 8 17
125 -105 44 98
110 -92 53 51
30 -78 67 87
52 -96 50 57
101 -102 49 45
114 -75 69 83
83 -23 58 41
111 -103 43 99
107 -100 46 60
101 -104 36 73
95 -98 62 41
87 -110 41 80
12 -120 18 35
129 -89 112 11
104 -103 47 97
82 -40 79 5
95 -94 -24 33
134 -123 78 57
123 -149 81 91
110 -103 86 31
146 -159 55 49
101 -123 84 35
99 -101 25 5
105 -121 32 92
102 -98 86 46
108 -124 60 85
17 -118 9 47
107 -98 60 74
172 -104 5 78
145 -83 19 94
107 -108 -11 40
176 -88 99 84
94 -156 -15 51
123 -114 13 89
90 -94 34 54
81 -82 147 62
109 -97 -19 21
45 -134 68 14
169 -136 47 57
110 -104 73 6
121 -133 44 43
100 -103 17 12
101 -101 49 5
111 -45 131 69
101 -99 127 79
69 -92 68 39
116 -114 -8 95
61 -53 9 60
44 -88 57 47
156 -95 -20 90
113 -93 43 51
108 -80 60 26
102 -108 99 14
46 -35 16 41
99 -73 34 65
44 -113 -26 34
139 -154 72 96
101 -100 120 5
101 -91 48 92
115 -101 -6 65
98 -30 69 59
100 -99 63 50
60 -58 73 45
89 -89 47 9
162 -102 43 27
89 -79 96 48
85 -97 141 60
36 -91 50 33
101 -99 46 89
112 -100 45 21
118 -167 55 74
114 -130 23 56
130 -143 32 26
94 -151 42 68
96 -147 130 21
106 -99 61 37
106 -125 122 47
102 -96 -39 82
146 -67 12 99
100 -98 -2 13
100 -103 18 21
79 -109 81 66
54 -99 6 69
144 -115 130 48
156 -66 72 41
101 -113 78 53
102 -101 51 5
145 -128 74 20
133 -111 87 59
102 -103 55 42
101 -92 55 96
94 -103 109 20
128 -102 94 50
189 -78 26 69
75 -63 -18 49
100 -91 92 92
44 -101 50 13
91 -115 73 74
98 -106 67 83
100 -83 11 47
100 -94 43 92
54 -48 77 91
69 -94 108 48
65 -90 69 57
121 -87 55 89
101 -100 42 63
73 -38 21 33
100 -99 46 99
112 -102 38 18
61 -80 -15 10
197 -102 47 22
141 -138 27 92
128 -25 83 64
130 -49 93 7
155 -84 103 32
107 -86 98 78
37 -155 89 61
84 -101 39 5
92 -82 66 56
103 -108 56 97
104 -98 51 8
74 -108 -19 98
81 -106 -44 97
130 -106 134 40
100 -99 55 86
100 -99 52 80
104 -90 -33 67
110 -92 6 66
88 -129 84 30
94 -94 14 93
101 -100 2 7
21 -132 41 16
90 -54 -6 77
94 -110 38 90
158 -136 73 67
50 -140 47 30
105 -122 70 51
90 -55 48 67
50 -74 -13 55
52 -116 132 42
136 -118 -16 23
84 -128 85 66
109 -98 36 97
123 -173 53 22
138 -69 7 95
85 -74 11 40
72 -172 79 78
111 -77 53 95
100 -78 120 12
51 -109 44 52
84 -92 -7 26
163 -66 5 58
118 -120 36 14
97 -97 39 50
55 -128 -7 89
89 -124 21 50
96 -93 26 95
84 -143 35 48
129 -186 92 14
51 -119 28 44
117 -34 106 69
81 -94 28 38
103 -31 -9 81
84 -107 38 88
136 -52 8 47
88 -106 105 50
68 -87 140 60
97 -96 45 5
100 -101 77 49
100 -112 -22 32
111 -107 64 5
96 -108 46 49
101 -101 111 26
40 -76 -23 5
93 -103 52 28
79 -50 95 8
131 -112 64 7
109 -125 57 10
64 -80 58 92
91 -79 54 30
88 -121 63 92
105 -127 61 57
101 -98 58 24
123 -81 27 37
90 -87 85 64
102 -101 140 87
107 -103 27 34
57 -45 39 87
107 -100 59 33
68 -105 124 12
58 -102 96 8
101 -110 -32 7
90 -179 38 84
116 -134 89 39
78 -103 -18 82
101 -98 10 10
101 -98 55 38
139 -76 38 82
79 -130 54 13
101 -104 31 94
93 -90 -43 28
177 -160 37 20
111 -112 55 35
136 -112 102 80
98 -100 82 79
101 -100 104 48
125 -92 -40 54
113 -54 8 44
38 -162 95 31
107 -76 -33 69
90 -141 92 35
101 -99 52 39
98 -53 93 66
109 -83 -13 48
100 -100 61 64
105 -100 54 81
42 -80 102 28
98 -82 150 78
111 -116 123 5
111 -99 -18 47
101 -100 51 80
107 -74 74 5
98 -61 108 34
178 -135 103 70
56 -121 32 93
104 -81 36 64
91 -100 60 9
125 -89 16 86
103 -101 49 39
102 -98 43 87
89 -98 86 81
81 -58 26 37
101 -99 49 69
168 -112 -11 84
112 -108 -10 13
65 -108 42 90
116 -99 138 8
200 -94 46 87
40 -95 78 21
126 -144 35 66
84 -150 -2 14
72 -67 -26 24
94 -112 117 66
94 -107 52 19
73 -99 -42 17
100 -100 43 21
89 -109 82 93
111 -83 13 10
96 -104 4 27
123 -75 92 49
83 -85 47 5
104 -147 -16 99
115 -102 -42 5
82 -68 140 5
42 -54 1 55
104 -115 93 73
165 -96 27 84
100 -100 31 26
108 -35 -14 45
75 -116 66 62
89 -110 47 95
95 -140 65 79
41 -125 8 49
99 -118 47 93
128 -22 53 72
87 -106 39 79
105 -96 47 63
110 -124 118 10
109 -103 67 20
18 -106 107 60
104 -44 90 65
99 -100 50 34
119 -151 -19 97
102 -63 29 37
110 -44 9 71
101 -101 63 40
74 -86 -42 6
65 -96 83 61
145 -135 22 99
42 -62 -14 55
80 -88 1 48
75 -36 119 55
108 -148 66 81
57 -172 75 80
131 -155 8 10
105 -90 7 5
105 -85 117 13
85 -77 82 24
61 -91 6 56
86 -68 47 79
170 -48 98 18
126 -89 -37 67
168 -96 -15 54
103 -107 91 54
103 -81 67 97
193 -83 18 35
107 -83 -46 69
150 -164 56 44
103 -81 -39 19
76 -112 112 79
155 -106 29 35
95 -75 26 77
77 -101 40 19
53 -167 39 8
111 -116 40 66
88 -131 52 92
134 -113 102 24
122 -46 99 12
32 -36 36 83
108 -138 71 80
117 -85 19 86
82 -81 30 5
116 -102 32 26
97 -107 76 47
104 -102 138 15
103 -97 71 62
104 -86 12 44
111 -147 92 61
105 -91 45 83
100 -91 51 27
101 -103 56 90
112 -107 72 45
105 -121 17 62
91 -132 115 29
105 -140 48 36
140 -151 26 92
69 -126 89 6
109 -136 12 50
82 -100 76 93
47 -178 68 19
164 -35 22 10
81 -34 21 21
140 -91 62 27
69 -94 -4 56
105 -80 14 77
71 -122 106 30
136 -129 85 13
100 -106 64 32
94 -97 -13 42
111 -78 62 11
95 -106 64 22
72 -146 53 56
115 -154 91 24
96 -88 149 63
94 -98 34 83
135 -133 84 73
106 -107 54 47
101 -130 138 97
108 -163 64 15
86 -92 24 21
101 -96 43 85
100 -100 51 60
96 -108 71 54
42 -42 32 61
99 -105 123 69
179 -104 104 15
70 -84 87 40
140 -116 100 55
110 -88 58 76
97 -96 102 5
103 -152 87 22
99 -100 31 5
112 -69 56 15
96 -162 70 50
118 -80 127 85
143 -164 27 52
117 -130 19 73
97 -100 48 76
31 -71 108 94
83 -68 34 78
106 -99 67 77
96 -141 106 37
147 -104 53 66
102 -100 52 11
102 -96 -16 70
85 -98 59 21
107 -86 69 33
97 -92 22 44
131 -83 79 10
93 -126 66 44
96 -164 128 91
180 -53 37 43
116 -111 43 22
87 -51 39 24
90 -79 58 6
105 -108 45 68
118 -48 -9 56
81 -82 44 28
108 -113 25 46
81 -5 47 59
89 -97 45 92
114 -112 -1 97
87 -27 31 24
131 -125 21 43
105 -99 121 5
165 -96 37 14
98 -95 37 76
174 -69 0 49
117 -137 116 80
80 -111 37 71
51 -102 132 51
76 -138 94 18
87 -132 3 35
109 -82 8 86
96 -122 141 5
96 -119 4 16
87 -83 87 51
107 -99 20 72
115 -83 59 40
100 -78 52 52
92 -106 17 39
108 -96 21 69
101 -100 36 72
100 -102 37 23
108 -62 106 35
96 -96 21 80
132 -50 101 64
129 -36 101 41
98 -100 52 44
97 -93 45 21
101 -100 16 95
182 -78 47 53
105 -122 78 40
72 -155 39 15
111 -141 -36 98
82 -93 65 6
91 -102 50 86
99 -130 14 61
125 -136 120 90
77 -19 96 47
75 -114 82 78
102 -104 43 84
14 -83 74 10
104 -83 40 5
114 -127 88 39
100 -103 51 26
105 -98 116 83
100 -93 54 39
137 -178 35 14
100 -98 59 9
92 -68 79 15
109 -128 32 82
79 -80 -32 50
81 -51 125 73
83 -85 95 12
99 -69 33 66
109 -104 35 96
65 -138 14 90
118 -126 37 39
178 -71 91 42
164 -61 67 86
103 -101 11 93
102 -100 28 85
91 -94 80 5
132 -171 64 91
98 -101 -30 32
99 -101 39 8
106 -38 102 26
138 -107 96 58
120 -149 1 5
150 -72 -14 21
72 -73 28 65
99 -103 65 52
111 -11 36 98
148 -170 3 89
105 -134 -41 25
73 -145 93 87
141 -80 32 23
99 -119 -33 50
112 -82 44 45
81 -96 43 94
35 -161 73 5
114 -135 99 44
103 -90 131 66
89 -92 65 27
71 -96 -34 40
184 -72 9 36
54 -60 123 59
68 -85 81 32
112 -70 74 14
65 -104 40 42
101 -100 70 11
49 -84 22 53
124 -127 116 92
93 -102 75 79
101 -109 64 68
99 -100 61 5
71 -91 76 49
83 -101 27 78
86 -106 141 5
110 -47 41 47
120 -138 55 74
93 -93 -8 69
100 -99 51 59
96 -87 111 38
85 -171 106 67
53 -125 66 43
110 -119 92 21
90 -92 33 27
177 -110 27 33
117 -128 17 9
102 -108 76 16
87 -93 95 56
95 -111 74 58
158 -66 16 71
130 -97 132 91
108 -51 75 81
103 -36 45 84
102 -95 46 73
108 -90 0 46
119 -60 -18 72
103 -97 71 18
116 -107 48 57
98 -98 52 5
90 -80 125 64
153 -101 13 31
106 -98 50 55
77 -96 -19 5661
105 -105 35 933
86 -109 21 1185
104 -100 38 550
65 -85 98 10713
97 -97 93 2856
99 -98 75 1876
96 -115 47 992
123 -18 22 16184
139 -158 24 11017
97 -116 46 385
88 -111 27 2407
13 -85 14 17516
59 -147 86 18217
88 -92 43 541
100 -100 50
2000 15 1999
90 -43 52 5
107 -67 119 12
105 -47 100 21
92 -53 82 8
125 -53 127 29
202 -64 116 48
150 -56 173 85
142 -63 86 64
184 -41 93 43
114 -48 110 10
96 -49 82 26
92 -43 75 46
105 -51 98 11
92 -35 -9 24
116 -48 114 45
104 -62 110 18
100 -51 75 89
208 -115 112 51
93 -29 -21 35
171 -83 105 44
107 -63 80 10
91 -30 5 10
104 -54 105 36
105 -51 99 32
98 -12 -19 24
